,InAcc ID, 2020 total amount ,GSC Top3,GSC Top3 pct,GSC Recommendation Top3
80,70958, 880 ,"FSB - COPPER FOIL TAPES,FTM - POLYESTER FILM TAPES",1,"('FTU - 92/1205 & OTH HI-TEMP', 196.42967349443234)('FSQ - GLASS CLOTH TAPES', 186.35386081659703)('FTB - COMPOSITE, ACETATE & PAPER', 181.95243992972559)"
1813,292812, 869 ,"FKM - AEROSOLS,SCOTCHKOTE,FID - GENERAL USE VINYL-BLACK",1,"('FKK - COMFORT GRIP GLOVES', 104.91443405593992)('FIN - ALL MASTICS', 101.76885259701288)('FIC - 33 VINYL TAPE', 95.27637426226102)"
3038,310129, 865 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 128.7503418990218)('FIC - 33 VINYL TAPE', 97.75598034433953)('FIL - 23 RUBBER TAPE', 88.6138636663912)"
495,173691, 863 ,"FIM - 130C RUBBER TAPE,FIN - ALL MASTICS,FIC - 33 VINYL TAPE",1,"('FIV - SCOTCHFIL', 195.09947988447936)('FIT - SILICONE TAPE', 186.92362076601523)('FIL - 23 RUBBER TAPE', 180.44443356417605)"
1381,283166, 855 ,FSB - COPPER FOIL TAPES,1,"('FSQ - GLASS CLOTH TAPES', 171.58568778014944)('FSD - SPECIALTY FOIL TAPES', 167.45048522157208)('FTM - POLYESTER FILM TAPES', 162.80035048430187)"
1695,289831, 853 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 126.94895526907278)('FIC - 33 VINYL TAPE', 96.38824559977503)('FIL - 23 RUBBER TAPE', 87.3740391588807)"
3277,314247, 853 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 126.9030530741589)('FIC - 33 VINYL TAPE', 96.35339354425751)('FIL - 23 RUBBER TAPE', 87.34244645953645)"
3481,317646, 850 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 126.47282229103594)('FIC - 33 VINYL TAPE', 96.02673319246223)('FIL - 23 RUBBER TAPE', 87.04633530830824)"
3064,310426, 849 ,FTU - 92/1205 & OTH HI-TEMP,1,"('FTB - COMPOSITE, ACETATE & PAPER', 284.4963266403175)('FTM - POLYESTER FILM TAPES', 270.17790978244403)('FTZ - 1/S10/S20 EPOXY TAPES', 215.08795957098906)"
2296,298905, 849 ,FIL - 23 RUBBER TAPE,1,"('FIC - 33 VINYL TAPE', 240.86204460493272)('FIN - ALL MASTICS', 196.25648389905717)('FIB - 88 VINYL TAPE', 192.87249772672794)"
3006,309266, 847 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 406.4196902718661)('FJM - QTIII RUBBER TERMINATIONS', 265.1920857113192)('FJI - SEPARABLE CONNECTORS', 169.77755324548806)"
3678,320166, 847 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 125.99395154837538)('FIC - 33 VINYL TAPE', 95.66314208880738)('FIL - 23 RUBBER TAPE', 86.716747160595)"
2026,295451, 844 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 125.53240728478559)('FIC - 33 VINYL TAPE', 95.31270642165465)('FIL - 23 RUBBER TAPE', 86.3990841560041)"
227,118999, 843 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 404.5373830498585)('FJM - QTIII RUBBER TERMINATIONS', 263.9638652532509)('FJI - SEPARABLE CONNECTORS', 168.99123919068674)"
1370,282862, 843 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 404.5373830498585)('FJM - QTIII RUBBER TERMINATIONS', 263.9638652532509)('FJI - SEPARABLE CONNECTORS', 168.99123919068674)"
1847,293652, 841 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 125.1244136972356)('FIC - 33 VINYL TAPE', 95.00293005495237)('FIL - 23 RUBBER TAPE', 86.11827800348706)"
2940,308380, 841 ,FKK - COMFORT GRIP GLOVES,1,"('FKM - AEROSOLS,SCOTCHKOTE', 108.77100327038241)('FIE - 35 VINYL TAPE', 89.12777057724813)('FIM - 130C RUBBER TAPE', 76.92908364072336)"
113,73062, 838 ,FTM - POLYESTER FILM TAPES,1,"('FTB - COMPOSITE, ACETATE & PAPER', 353.16727743855216)('FTU - 92/1205 & OTH HI-TEMP', 266.72314186926076)('FTZ - 1/S10/S20 EPOXY TAPES', 258.3922327729352)"
1807,292671, 838 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 124.65161365004501)('FIC - 33 VINYL TAPE', 94.64394823449076)('FIL - 23 RUBBER TAPE', 85.79286807986861)"
2683,304247, 835 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 124.28778109862483)('FIC - 33 VINYL TAPE', 94.36770191762152)('FIL - 23 RUBBER TAPE', 85.54245625467728)"
2715,304727, 835 ,FTU - 92/1205 & OTH HI-TEMP,1,"('FTB - COMPOSITE, ACETATE & PAPER', 279.5247223706023)('FTM - POLYESTER FILM TAPES', 265.45652140559054)('FTZ - 1/S10/S20 EPOXY TAPES', 211.32927406950847)"
2386,300114, 829 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 397.8715575651824)('FJM - QTIII RUBBER TERMINATIONS', 259.61436102011095)('FJI - SEPARABLE CONNECTORS', 166.20666066696242)"
1073,264639, 822 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 122.24947813838247)('FIC - 33 VINYL TAPE', 92.82008424780952)('FIL - 23 RUBBER TAPE', 84.13957143149459)"
1391,283320, 817 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 121.50929966571307)('FIC - 33 VINYL TAPE', 92.25809061611632)('FIL - 23 RUBBER TAPE', 83.63013531428905)"
3653,319902, 816 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 121.34315901468933)('FIC - 33 VINYL TAPE', 92.1319453804896)('FIL - 23 RUBBER TAPE', 83.51578715192991)"
2874,307120, 815 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 121.21872910045718)('FIC - 33 VINYL TAPE', 92.03746976146977)('FIL - 23 RUBBER TAPE', 83.43014687095547)"
3036,310127, 813 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 120.99819472043941)('FIC - 33 VINYL TAPE', 91.87002512248638)('FIL - 23 RUBBER TAPE', 83.27836161589204)"
2924,308217, 812 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 120.76912119304367)('FIC - 33 VINYL TAPE', 91.69609698442311)('FIL - 23 RUBBER TAPE', 83.12069919708351)"
3267,314184, 812 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 120.76912119304367)('FIC - 33 VINYL TAPE', 91.69609698442311)('FIL - 23 RUBBER TAPE', 83.12069919708351)"
3276,314246, 811 ,FIM - 130C RUBBER TAPE,1,"('FIT - SILICONE TAPE', 227.67121666019048)('FIN - ALL MASTICS', 226.66158323012107)('FIV - SCOTCHFIL', 225.88553248888851)"
839,234772, 811 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 389.14233755930036)('FJM - QTIII RUBBER TERMINATIONS', 253.9184754235142)('FJI - SEPARABLE CONNECTORS', 162.56012077282284)"
3563,319144, 810 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 120.57058266869565)('FIC - 33 VINYL TAPE', 91.54535308893131)('FIL - 23 RUBBER TAPE', 82.984052835842)"
2364,299967, 809 ,FIP - ARC PROOFING TAPE,1,"('FIN - ALL MASTICS', 161.28421125993353)('FJZ - MISC PRODUCT - POWER PROD', 141.1236848524418)('FIT - SILICONE TAPE', 101.25164375657575)"
2673,304031, 808 ,FIC - 33 VINYL TAPE,1,"('FIE - 35 VINYL TAPE', 288.23683164122315)('FIN - ALL MASTICS', 233.95009997078213)('FIL - 23 RUBBER TAPE', 229.32976968172665)"
2872,307053, 808 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 120.16938290357601)('FIC - 33 VINYL TAPE', 91.24073505239089)('FIL - 23 RUBBER TAPE', 82.70792260764281)"
372,146740, 802 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 384.88063633622767)('FJM - QTIII RUBBER TERMINATIONS', 251.1376814239195)('FJI - SEPARABLE CONNECTORS', 160.7798398867452)"
1041,260490, 800 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 119.0850239705718)('FIC - 33 VINYL TAPE', 90.417416302495)('FIL - 23 RUBBER TAPE', 81.96160043686339)"
3024,310001, 798 ,RWR - WIND PROTECTION TAPES,1,"('RWO - WIND PROCESSING AIDS', 97.47633735469354)('RWA - SOLAR ACRYLIC FOAM TAPES', 54.27252773426596)('FJB - COLD SHRINK TUBING', 44.31333333333334)"
3475,317584, 795 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 118.3537387691828)('FIC - 33 VINYL TAPE', 89.86217504473464)('FIL - 23 RUBBER TAPE', 81.45828521314183)"
3016,309701, 788 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 117.23847612765597)('FIC - 33 VINYL TAPE', 89.01539210609687)('FIL - 23 RUBBER TAPE', 80.6906932191261)"
3521,318208, 783 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 116.49364643095738)('FIC - 33 VINYL TAPE', 88.44986695007474)('FIL - 23 RUBBER TAPE', 80.17805584493028)"
2931,308316, 782 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 116.35588925708687)('FIC - 33 VINYL TAPE', 88.34527237282896)('FIL - 23 RUBBER TAPE', 80.0832429283634)"
3040,310135, 777 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 115.61106104830384)('FIC - 33 VINYL TAPE', 87.77974834653308)('FIL - 23 RUBBER TAPE', 79.57060657824212)"
2663,303968, 769 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 114.42665794670384)('FIC - 33 VINYL TAPE', 86.8804692874484)('FIL - 23 RUBBER TAPE', 78.75542788882514)"
3462,317427, 769 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 114.42665794670384)('FIC - 33 VINYL TAPE', 86.8804692874484)('FIL - 23 RUBBER TAPE', 78.75542788882514)"
1990,294921, 765 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 367.01552146216915)('FJM - QTIII RUBBER TERMINATIONS', 239.4805516432371)('FJI - SEPARABLE CONNECTORS', 153.31687594979053)"
3507,318011, 761 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 113.21121395076698)('FIC - 33 VINYL TAPE', 85.95762187885948)('FIL - 23 RUBBER TAPE', 77.91888495649991)"
2923,308216, 759 ,FIL - 23 RUBBER TAPE,1,"('FIC - 33 VINYL TAPE', 215.24916978631674)('FIN - ALL MASTICS', 175.38689125446612)('FIB - 88 VINYL TAPE', 172.36275262209261)"
1597,288625, 754 ,FSB - COPPER FOIL TAPES,1,"('FSQ - GLASS CLOTH TAPES', 151.16178958341823)('FSD - SPECIALTY FOIL TAPES', 147.51880148148868)('FTM - POLYESTER FILM TAPES', 143.42217373949174)"
563,207372, 752 ,FIN - ALL MASTICS,1,"('FIC - 33 VINYL TAPE', 217.69860444569127)('FIM - 130C RUBBER TAPE', 210.18978648128103)('FIL - 23 RUBBER TAPE', 173.8795429599332)"
759,217578, 752 ,FIN - ALL MASTICS,1,"('FIC - 33 VINYL TAPE', 217.69046702734812)('FIM - 130C RUBBER TAPE', 210.1819297371902)('FIL - 23 RUBBER TAPE', 173.87304346681063)"
799,226798, 750 ,FIN - ALL MASTICS,1,"('FIC - 33 VINYL TAPE', 217.14256489466604)('FIM - 130C RUBBER TAPE', 209.65292573840796)('FIL - 23 RUBBER TAPE', 173.43542480287795)"
3077,310665, 747 ,FSD - SPECIALTY FOIL TAPES,1,"('FSB - COPPER FOIL TAPES', 146.208380413627)('FTR - OEM REINFORCED FILAMENT TAPE', 143.2543712528481)('FSA - ALUMINUM FOIL TAPE', 119.0370722174615)"
1440,285407, 743 ,"FKM - AEROSOLS,SCOTCHKOTE",1,"('FKK - COMFORT GRIP GLOVES', 96.07013302053318)('FIN - ALL MASTICS', 81.52959035102224)('FIC - 33 VINYL TAPE', 80.81752788882531)"
1477,286059, 741 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 110.27834937555787)('FIC - 33 VINYL TAPE', 83.73079243873565)('FIL - 23 RUBBER TAPE', 75.90030809071264)"
2677,304201, 737 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 109.71108156969366)('FIC - 33 VINYL TAPE', 83.30008429721063)('FIL - 23 RUBBER TAPE', 75.50987967499155)"
1388,283269, 737 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 109.58510273536734)('FIC - 33 VINYL TAPE', 83.20443263314075)('FIL - 23 RUBBER TAPE', 75.4231733324282)"
101,72981, 729 ,FTM - POLYESTER FILM TAPES,1,"('FTB - COMPOSITE, ACETATE & PAPER', 307.1819471509848)('FTU - 92/1205 & OTH HI-TEMP', 231.99356028640955)('FTZ - 1/S10/S20 EPOXY TAPES', 224.74740516040865)"
1142,271417, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
1567,288227, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
1969,294562, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
2323,299369, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
2659,303896, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
2920,308212, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
3026,310037, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
3045,310196, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
3264,314177, 711 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.79079605756064)('FIC - 33 VINYL TAPE', 80.32353799981252)('FIL - 23 RUBBER TAPE', 72.81169929906726)"
1773,291493, 709 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 105.51855214821252)('FIC - 33 VINYL TAPE', 80.1168319836687)('FIL - 23 RUBBER TAPE', 72.62432438175712)"
3682,320170, 706 ,"FKM - AEROSOLS,SCOTCHKOTE",1,"('FKK - COMFORT GRIP GLOVES', 91.36428753879493)('FIN - ALL MASTICS', 77.5359906513182)('FIC - 33 VINYL TAPE', 76.85880745716318)"
2766,305530, 704 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 104.78468541333321)('FIC - 33 VINYL TAPE', 79.55963065082491)('FIL - 23 RUBBER TAPE', 72.11923238872072)"
2278,298392, 704 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 104.74925516810505)('FIC - 33 VINYL TAPE', 79.53272960881577)('FIL - 23 RUBBER TAPE', 72.09484712594)"
2691,304402, 700 ,FTU - 92/1205 & OTH HI-TEMP,1,"('FTB - COMPOSITE, ACETATE & PAPER', 234.3558652613514)('FTM - POLYESTER FILM TAPES', 222.56096790177298)('FTZ - 1/S10/S20 EPOXY TAPES', 177.18023099920845)"
2632,303178, 698 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 103.80834200772645)('FIC - 33 VINYL TAPE', 78.81832460565205)('FIL - 23 RUBBER TAPE', 71.44725311348219)"
3530,318751, 697 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 103.64819765639486)('FIC - 33 VINYL TAPE', 78.69673216690492)('FIL - 23 RUBBER TAPE', 71.33703197149121)"
3545,318930, 693 ,"FTM - POLYESTER FILM TAPES,FSQ - GLASS CLOTH TAPES",1,"('FTB - COMPOSITE, ACETATE & PAPER', 288.420710423163)('FTU - 92/1205 & OTH HI-TEMP', 218.385542876355)('FTZ - 1/S10/S20 EPOXY TAPES', 211.83511460794844)"
2625,303025, 691 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 102.85679769069759)('FIC - 33 VINYL TAPE', 78.09584770826878)('FIL - 23 RUBBER TAPE', 70.79234208848581)"
3214,313121, 691 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 102.7653875984923)('FIC - 33 VINYL TAPE', 78.02644297469608)('FIL - 23 RUBBER TAPE', 70.72942806954855)"
3221,313545, 690 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 102.59612232480019)('FIC - 33 VINYL TAPE', 77.89792531389638)('FIL - 23 RUBBER TAPE', 70.61292935067004)"
1789,291648, 688 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 330.40226995606736)('FJM - QTIII RUBBER TERMINATIONS', 215.59011335005002)('FJI - SEPARABLE CONNECTORS', 138.02207501898548)"
2694,304438, 688 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 330.40226995606736)('FJM - QTIII RUBBER TERMINATIONS', 215.59011335005002)('FJI - SEPARABLE CONNECTORS', 138.02207501898548)"
2409,300357, 687 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 102.20402681738686)('FIC - 33 VINYL TAPE', 77.60021984647429)('FIL - 23 RUBBER TAPE', 70.34306522972363)"
1019,260440, 687 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 102.18679675524416)('FIC - 33 VINYL TAPE', 77.58713761623466)('FIL - 23 RUBBER TAPE', 70.33120644663104)"
3254,314057, 686 ,FIA - UTILITY BID VINYL TAPES,1,"('FIV - SCOTCHFIL', 153.30482053738558)('FJT - DIRECT BURY SPLICE', 137.12)('FKD - SCOTCHLOK TERMINALS', 137.12)"
3157,312257, 685 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 101.90346787500111)('FIC - 33 VINYL TAPE', 77.37201513935808)('FIL - 23 RUBBER TAPE', 70.13620217404977)"
925,247501, 684 ,FKG - CABLE TIES,1,"('FIB - 88 VINYL TAPE', 64.13282919238617)('FIV - SCOTCHFIL', 57.80855102343053)('FIA - UTILITY BID VINYL TAPES', 51.705539907662285)"
1444,285551, 683 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 101.56727930670264)('FIC - 33 VINYL TAPE', 77.11675800691216)('FIL - 23 RUBBER TAPE', 69.90481662960777)"
2302,299034, 680 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 101.17825783282875)('FIC - 33 VINYL TAPE', 76.82138655396977)('FIL - 23 RUBBER TAPE', 69.6370682466466)"
507,177101, 677 ,FTM - POLYESTER FILM TAPES,1,"('FTB - COMPOSITE, ACETATE & PAPER', 285.1461691861839)('FTU - 92/1205 & OTH HI-TEMP', 215.3514410761219)('FTZ - 1/S10/S20 EPOXY TAPES', 208.62509079847226)"
1658,289187, 677 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.72414600502609)('FIC - 33 VINYL TAPE', 76.47659409549519)('FIL - 23 RUBBER TAPE', 69.3245206991631)"
1967,294560, 676 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.55128146360316)('FIC - 33 VINYL TAPE', 76.34534362684147)('FIL - 23 RUBBER TAPE', 69.2055447439892)"
1712,289988, 675 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.47548555724637)('FIC - 33 VINYL TAPE', 76.28779424077608)('FIL - 23 RUBBER TAPE', 69.15337736320166)"
3557,319124, 675 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.47548555724637)('FIC - 33 VINYL TAPE', 76.28779424077608)('FIL - 23 RUBBER TAPE', 69.15337736320166)"
3558,319139, 675 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.47548555724637)('FIC - 33 VINYL TAPE', 76.28779424077608)('FIL - 23 RUBBER TAPE', 69.15337736320166)"
3560,319141, 675 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.47548555724637)('FIC - 33 VINYL TAPE', 76.28779424077608)('FIL - 23 RUBBER TAPE', 69.15337736320166)"
3381,316247, 674 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.3382997429495)('FIC - 33 VINYL TAPE', 76.18363347841908)('FIL - 23 RUBBER TAPE', 69.05895769125546)"
3382,316248, 674 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 100.3382997429495)('FIC - 33 VINYL TAPE', 76.18363347841908)('FIL - 23 RUBBER TAPE', 69.05895769125546)"
1039,260480, 672 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 322.4263146245111)('FJM - QTIII RUBBER TERMINATIONS', 210.38573895445708)('FJI - SEPARABLE CONNECTORS', 134.69020352407563)"
1242,277367, 672 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 322.4263146245111)('FJM - QTIII RUBBER TERMINATIONS', 210.38573895445708)('FJI - SEPARABLE CONNECTORS', 134.69020352407563)"
1650,289147, 671 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 99.86222628153492)('FIC - 33 VINYL TAPE', 75.8221662601572)('FIL - 23 RUBBER TAPE', 68.73129480366434)"
473,165860, 671 ,FTM - POLYESTER FILM TAPES,1,"('FTB - COMPOSITE, ACETATE & PAPER', 282.47256284082806)('FTU - 92/1205 & OTH HI-TEMP', 213.33224867039576)('FTZ - 1/S10/S20 EPOXY TAPES', 206.66896644249314)"
3039,310131, 670 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 99.75710504747771)('FIC - 33 VINYL TAPE', 75.74235109898017)('FIL - 23 RUBBER TAPE', 68.65894393790512)"
818,227730, 670 ,"FIE - 35 VINYL TAPE,FIC - 33 VINYL TAPE",1,"('FIM - 130C RUBBER TAPE', 165.39868455409032)('FIL - 23 RUBBER TAPE', 162.96700526231746)('FIB - 88 VINYL TAPE', 160.12494035548423)"
2680,304237, 668 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 99.43022487889986)('FIC - 33 VINYL TAPE', 75.49416153409722)('FIL - 23 RUBBER TAPE', 68.43396500374182)"
2682,304241, 668 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 99.43022487889986)('FIC - 33 VINYL TAPE', 75.49416153409722)('FIL - 23 RUBBER TAPE', 68.43396500374182)"
2685,304251, 668 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 99.43022487889986)('FIC - 33 VINYL TAPE', 75.49416153409722)('FIL - 23 RUBBER TAPE', 68.43396500374182)"
601,213883, 667 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 99.25810280733955)('FIC - 33 VINYL TAPE', 75.36347479885363)('FIL - 23 RUBBER TAPE', 68.31550006175988)"
3062,310404, 666 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 99.03872453770907)('FIC - 33 VINYL TAPE', 75.19690795718425)('FIL - 23 RUBBER TAPE', 68.16451051260862)"
1869,293878, 665 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 98.97173857936151)('FIC - 33 VINYL TAPE', 75.14604768038043)('FIL - 23 RUBBER TAPE', 68.1184066771312)"
1120,267949, 665 ,FTM - POLYESTER FILM TAPES,1,"('FTB - COMPOSITE, ACETATE & PAPER', 280.1441821594105)('FTU - 92/1205 & OTH HI-TEMP', 211.5737816478573)('FTZ - 1/S10/S20 EPOXY TAPES', 204.96542389636488)"
2839,306911, 665 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 98.90484189594734)('FIC - 33 VINYL TAPE', 75.095255187153)('FIL - 23 RUBBER TAPE', 68.07236428612578)"
2844,306916, 665 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 98.90484189594734)('FIC - 33 VINYL TAPE', 75.095255187153)('FIL - 23 RUBBER TAPE', 68.07236428612578)"
3568,319170, 663 ,FKJ - WIRE LUBRICANT,1,"('FIV - SCOTCHFIL', 95.69580711818048)('FIA - UTILITY BID VINYL TAPES', 85.5929319511839)('FJT - DIRECT BURY SPLICE', 85.5929319511839)"
2206,297636, 659 ,FKK - COMFORT GRIP GLOVES,1,"('FKM - AEROSOLS,SCOTCHKOTE', 85.28213100907165)('FIE - 35 VINYL TAPE', 69.8808136210789)('FIM - 130C RUBBER TAPE', 60.316407794341146)"
2624,303021, 658 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 97.95885494352153)('FIC - 33 VINYL TAPE', 74.37699781739884)('FIL - 23 RUBBER TAPE', 67.4212781795103)"
2696,304590, 651 ,"FJL - QTII,RUBBER, PORCELAIN TERMI",1,"('FJF - QSIII & QS-2000 SPLICES', 312.4011818401423)('FJM - QTIII RUBBER TERMINATIONS', 203.84425994579664)('FJI - SEPARABLE CONNECTORS', 130.50230968961912)"
3163,312376, 650 ,FIF - CORROSION TAPES,1,"('FIG - 22/66R/FRICTION TAPE', 61.97506830096351)('FIT - SILICONE TAPE', 37.037187349382336)('FIN - ALL MASTICS', 36.87294180683097)"
1835,293326, 649 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 96.62727913841034)('FIC - 33 VINYL TAPE', 73.36597527321376)('FIL - 23 RUBBER TAPE', 66.50480622988137)"
1666,289198, 649 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 96.61529695443494)('FIC - 33 VINYL TAPE', 73.35687758753849)('FIL - 23 RUBBER TAPE', 66.49655935766681)"
1772,291490, 648 ,FID - GENERAL USE VINYL-BLACK,1,"('FIN - ALL MASTICS', 96.40387456928431)('FIC - 33 VINYL TAPE', 73.19635139225004)('FIL - 23 RUBBER TAPE', 66.35104553504368)"
